Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-01,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-02,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0001297195394314315,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-03,0.0,0.0,0.0,,
2022-01-04,0.002410556415628298,0.0,0.0,,
2022-01-04,0.006944521576222162,0.0,0.0,,
2022-01-04,0.01176877224581705,0.0,0.0,,
2022-01-04,0.0004789678095826015,0.0,0.0,,
2022-01-04,0.0010952661897024477,0.0,0.0,,
2022-01-04,0.0016150280534322934,0.0,0.0,,
2022-01-04,0.0,0.0,0.0,,
2022-01-04,0.048671770398422194,0.0,0.0,,
2022-01-04,0.0,0.0,0.0,,
2022-01-04,0.02677334921333869,0.0,0.0,,
2022-01-04,0.021802081963894004,0.0,0.0,,
2022-01-04,0.0077364201101441194,0.0,0.0,,
2022-01-05,0.03235376389411959,0.0,0.0,,
2022-01-05,0.28022032428295907,0.0,0.0,,
2022-01-05,0.20120272094684766,0.0,0.0,,
2022-01-05,0.11140631107196504,0.0,0.0,,
2022-01-05,0.2133966080481161,0.0,0.0,,
2022-01-05,0.03869748621036461,0.0,0.0,,
2022-01-05,0.1043474264061804,0.0,0.0,,
2022-01-05,0.21134114353434325,0.0,0.0,,
2022-01-05,0.11249113082748599,0.0,0.0,,
2022-01-05,0.2162791168972326,0.0,0.0,,
2022-01-05,0.13598301532238577,0.0,0.0,,
2022-01-05,0.06702900845906286,0.0,0.0,,
2022-01-06,0.2266492478848141,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.37734976279914106,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.5750496177699731,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.4014444726937834,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.5307294078622817,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.17489417862649728,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.16004124691029634,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.27762805848340366,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.43648376471120415,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.09432500285735768,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.3901055887378782,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-06,0.31745801507265287,0.0,0.0,0.3931014594157609,0.4879518072289155
2022-01-07,7.105704518770177e-05,0.0,0.0,,
2022-01-07,0.010504902229649853,0.0,0.0,,
2022-01-07,0.006612515923270155,0.0,0.0,,
2022-01-07,0.0,0.0,0.0,,
2022-01-07,0.008594746916929108,0.0,0.0,,
2022-01-07,0.012756694718382344,0.0,0.0,,
2022-01-07,0.011516264657919908,0.0,0.0,,
2022-01-07,0.18926718365322778,0.0,0.0,,
