Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-01,0.0,0.0,0.0,0.7626400494757583,0.8158259915448394
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,4.571176907199442e-06,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.002099395057220613,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,5.8983324551225095e-05,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,7.080005417448663e-05,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-02,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.001590105221951844,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.004182321606199561,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.01103654189380554,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,3.186638665156167e-05,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.008077472045888783,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.0006455944097009595,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.006329600996685669,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,0.00036732704157975686,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-03,8.084774990243116e-05,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.0023016407308481856,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.044275092598643116,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.0,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.014690615626481798,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,8.984528299843814e-05,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.00596912612913565,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.07865510438960463,0.0,0.0,0.7568870543226566,0.8113079678574859
2020-01-04,0.016248414588415295,0.0,0.0,0.7568870543226566,0.8113079678574859
