Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level,Storage_shift,delta_storage,predicted_inflow,estimated_outflow
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568,0.6624846686078628,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6624846686078628,-0.006563240237063006,0.0,0.006563240237063006
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541,0.6559214283707998,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6559214283707998,-0.006684955105938917,0.0,0.006684955105938917
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592,0.6492364732648609,0.0,0.0,0.0
2024-01-04,0.0,0.0,0.0,0.6441306905602316,0.7549692808095401,0.6492364732648609,-0.005105782704629247,0.0,0.005105782704629247
2024-01-05,0.0,0.0,0.0,0.6385380483800999,0.7499096494398252,0.6441306905602316,-0.005592642180131779,0.00015513964440533047,0.00574778182453711
2024-01-06,0.0,0.0,0.0,0.6324616676185394,0.7444886158294146,0.6385380483800999,-0.006076380761560474,0.0,0.006076380761560474
2024-01-07,0.0,0.0,0.0,0.6260201422503519,0.7387061799783119,0.6324616676185394,-0.0064415253681875395,0.002384425490214357,0.008825950858401897
2024-01-08,0.0,0.0,0.0,0.6198220466199157,0.7329237441272092,0.6260201422503519,-0.006198095630436162,0.003530449003030346,0.009728544633466509
2024-01-09,0.0,0.0,0.0,0.6136208300954057,0.7275027105168022,0.6198220466199157,-0.00620121652451,0.0,0.00620121652451
2024-01-10,0.0,0.0,0.0,0.6074227344649695,0.7217202746656994,0.6136208300954057,-0.006198095630436162,0.0,0.006198095630436162
2024-01-11,0.0,0.0,0.0,0.6017083774159621,0.7166606432959846,0.6074227344649695,-0.005714357049007468,0.0,0.005714357049007468
2024-01-12,0.0,0.0,0.0,0.5952668520477747,0.7108782074448854,0.6017083774159621,-0.0064415253681873175,0.0,0.0064415253681873175
2024-01-13,0.0,0.0,0.0,0.5888253266795872,0.7050957715937827,0.5952668520477747,-0.0064415253681875395,0.0,0.0064415253681875395
2024-01-14,0.0,0.0,0.0,0.5826241101550772,0.69931333574268,0.5888253266795872,-0.00620121652451,0.0,0.00620121652451
2024-01-15,0.0,0.0,0.0,0.5748468421233315,0.6924466931694937,0.5826241101550772,-0.007777268031745721,0.022763302030765806,0.030540570062511527
2024-01-16,0.0,0.0,0.0,1.0,0.6852186483556153,0.5748468421233315,0.4251531578766685,0.26736108120254376,0.15779207667412476
2024-01-17,0.0,0.0,0.0,0.5598946386160708,0.6787134080231283,1.0,-0.4401053613839292,0.0,0.4401053613839292
2024-01-18,0.0,0.0,0.0,0.5523608003220764,0.671846765449942,0.5598946386160708,-0.007533838293994455,0.0,0.007533838293994455
2024-01-19,0.0,0.0,0.0,0.5445804113962569,0.6649801228767593,0.5523608003220764,-0.007780388925819448,0.0,0.007780388925819448
2024-01-20,0.0,0.0,0.0,0.5355859946757547,0.656667871340801,0.5445804113962569,-0.008994416720502163,0.0,0.008994416720502163
2024-01-21,0.0,0.0,0.0,0.5271252508418612,0.648355619804839,0.5355859946757547,-0.008460743833893503,0.0,0.008460743833893503
2024-01-22,0.0,0.0,0.0,0.5190452560849633,0.6400433682688806,0.5271252508418612,-0.008079994756897912,0.0,0.008079994756897912
2024-01-23,0.0,0.0,0.0,0.5121293548175683,0.6328153234550022,0.5190452560849633,-0.006915901267395053,0.0,0.006915901267395053
2024-01-24,0.0,0.0,0.0,0.5043895375147072,0.6248644741597396,0.5121293548175683,-0.007739817302861107,0.0,0.007739817302861107
2024-01-25,0.0,0.0,0.0,0.4968182484918279,0.6169136248644733,0.5043895375147072,-0.007571289022879291,0.0,0.007571289022879291
2024-01-26,0.0,0.0,0.0,0.4893780370200455,0.6093241778098992,0.4968182484918279,-0.007440211471782365,7.213946651441122e-05,0.007512350938296776
2024-01-27,0.0,0.0,0.0,0.4822499149556365,0.6017347307553287,0.4893780370200455,-0.007128122064408993,0.0,0.007128122064408993
2024-01-28,0.0,0.0,0.0,0.4743821409957525,0.5937838814600624,0.4822499149556365,-0.007867773959884028,0.0,0.007867773959884028
2024-01-29,0.0,0.0,0.0,0.4665174879299423,0.5854716299241041,0.4743821409957525,-0.00786465306581019,0.0,0.00786465306581019
2024-01-30,0.0,0.0,0.0,0.4590710346700123,0.5778821828695335,0.4665174879299423,-0.007446453259929986,0.0,0.007446453259929986
2024-01-31,0.0,0.0,0.0,0.4514154815071421,0.5699313335742637,0.4590710346700123,-0.007655553162870199,0.0,0.007655553162870199
2024-02-01,0.0,0.0,0.0,0.4442904803368068,0.5627032887603889,0.4514154815071421,-0.007125001170335321,0.0,0.007125001170335321
2024-02-02,0.0,0.0,0.0,0.4394000393232653,0.557643657390674,0.4442904803368068,-0.004890441013541469,0.0,0.004890441013541469
2024-02-03,0.0,0.0,0.0,0.4345095983097239,0.5525840260209591,0.4394000393232653,-0.004890441013541413,0.0,0.004890441013541413
2024-02-04,0.0,0.0,0.0,0.4286579219214721,0.5464401879291643,0.4345095983097239,-0.005851676388251792,0.0006046264133748908,0.006456302801626682
2024-02-05,0.0,0.0,0.0,0.4237706018020042,0.5413805565594494,0.4286579219214721,-0.004887320119467908,0.0,0.004887320119467908
2024-02-06,0.0,0.0,0.0,0.4194075918869238,0.5366823274304267,0.4237706018020042,-0.004363009915080429,0.0,0.004363009915080429
2024-02-07,0.0,0.0,0.0,0.4151569341584977,0.5323455005421032,0.4194075918869238,-0.004250657728426088,0.0,0.004250657728426088
2024-02-08,0.0,0.0,0.0,0.410584824340477,0.5276472714130804,0.4151569341584977,-0.004572109818020698,0.0,0.004572109818020698
2024-02-09,0.0,0.0,0.0,0.4039903751626766,0.5207806288398942,0.410584824340477,-0.006594449177800388,0.0,0.006594449177800388
2024-02-10,0.0,0.0,0.0,0.3973959259848761,0.5139139862667115,0.4039903751626766,-0.006594449177800499,0.0,0.006594449177800499
2024-02-11,0.0,0.0,0.0,0.3902740457086147,0.5066859414528331,0.3973959259848761,-0.0071218802762614275,0.0,0.0071218802762614275
2024-02-12,0.0,0.0,0.0,0.38325827583086,0.4994578966389582,0.3902740457086147,-0.007015769877754707,0.00028812094088706444,0.007303890818641772
2024-02-13,0.0,0.0,0.0,0.3758118225709301,0.491507047343692,0.38325827583086,-0.007446453259929875,0.0,0.007446453259929875
