Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-01,0.0,0.0,0.0,0.6624846686078628,0.7715937838814568
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-02,0.0,0.0,0.0,0.6559214283707998,0.7658113480303541
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-03,0.0,0.0,0.0,0.6492364732648609,0.7596675099385592
2024-01-04,,0.0,0.0,0.6441306905602316,0.7549692808095401
2024-01-05,,0.0,0.0,0.6385380483800999,0.7499096494398252
2024-01-06,,0.0,0.0,0.6324616676185394,0.7444886158294146
2024-01-07,,0.0,0.0,0.6260201422503519,0.7387061799783119
2024-01-08,,0.0,0.0,0.6198220466199157,0.7329237441272092
2024-01-09,,0.0,0.0,0.6136208300954057,0.7275027105168022
2024-01-10,,0.0,0.0,0.6074227344649695,0.7217202746656994
