Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-01,0.0,0.0,0.0,0.5469481857856973,0.6390109890109876
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-02,0.0,0.0,0.0,0.5436532464083517,0.635989010989011
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-03,0.0,0.0,0.0,0.5401749937132934,0.6329670329670325
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-04,0.0,0.0,0.0,0.5369717109948038,0.629945054945054
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-05,0.0,0.0,0.0,0.5338577347644307,0.6271978021978022
2023-01-06,0.0,0.0,0.0,0.5305627953870848,0.6241758241758237
2023-01-06,0.0,0.0,0.0,0.5305627953870848,0.6241758241758237
2023-01-06,0.0,0.0,0.0,0.5305627953870848,0.6241758241758237
2023-01-06,0.0,0.0,0.0,0.5305627953870848,0.6241758241758237
2023-01-06,0.0,0.0,0.0,0.5305627953870848,0.6241758241758237
2023-01-06,0.0,0.0,0.0,0.5305627953870848,0.6241758241758237
